id,branch,parent_ids,author,authored_at,committer,committed_at,commit_additions,commit_deletions,changed_files,is_bug_linked,is_fix_related,is_bug_fixing,is_refactoring,file_path,previous_file_path,file_additions,file_deletions,file_id
7647eb86c6cbb7e03f6255dc40e684ff3c603ae7,master,897b9d354b850bbe1eb3af1fda0645d582a8f5e9,None,2015-09-15 19:43:59+00:00,None,2015-09-15 19:45:05+00:00,137,130,16,False,False,True,False,src/actionmanagerimpl.cpp,src/actionmanagerimpl.cpp,2,2,adcb0f03-cdd1-11ea-8a3a-482ae32cf5b4
7647eb86c6cbb7e03f6255dc40e684ff3c603ae7,master,897b9d354b850bbe1eb3af1fda0645d582a8f5e9,None,2015-09-15 19:43:59+00:00,None,2015-09-15 19:45:05+00:00,137,130,16,False,False,True,False,src/akregator_part.cpp,src/akregator_part.cpp,7,6,adcb0f04-cdd1-11ea-8fa5-482ae32cf5b4
7647eb86c6cbb7e03f6255dc40e684ff3c603ae7,master,897b9d354b850bbe1eb3af1fda0645d582a8f5e9,None,2015-09-15 19:43:59+00:00,None,2015-09-15 19:45:05+00:00,137,130,16,False,False,True,False,src/articlejobs.cpp,src/articlejobs.cpp,3,3,adcc200c-cdd1-11ea-8ab6-482ae32cf5b4
7647eb86c6cbb7e03f6255dc40e684ff3c603ae7,master,897b9d354b850bbe1eb3af1fda0645d582a8f5e9,None,2015-09-15 19:43:59+00:00,None,2015-09-15 19:45:05+00:00,137,130,16,False,False,True,False,src/articleviewer.cpp,src/articleviewer.cpp,3,2,adc68921-cdd1-11ea-852f-482ae32cf5b4
7647eb86c6cbb7e03f6255dc40e684ff3c603ae7,master,897b9d354b850bbe1eb3af1fda0645d582a8f5e9,None,2015-09-15 19:43:59+00:00,None,2015-09-15 19:45:05+00:00,137,130,16,False,False,True,False,src/feed.cpp,src/feed.cpp,1,1,adcc200d-cdd1-11ea-82de-482ae32cf5b4
7647eb86c6cbb7e03f6255dc40e684ff3c603ae7,master,897b9d354b850bbe1eb3af1fda0645d582a8f5e9,None,2015-09-15 19:43:59+00:00,None,2015-09-15 19:45:05+00:00,137,130,16,False,False,True,False,src/feedlist.cpp,src/feedlist.cpp,15,15,adcc6e1f-cdd1-11ea-9aed-482ae32cf5b4
7647eb86c6cbb7e03f6255dc40e684ff3c603ae7,master,897b9d354b850bbe1eb3af1fda0645d582a8f5e9,None,2015-09-15 19:43:59+00:00,None,2015-09-15 19:45:05+00:00,137,130,16,False,False,True,False,src/folder.cpp,src/folder.cpp,5,5,adcc6e21-cdd1-11ea-91ef-482ae32cf5b4
7647eb86c6cbb7e03f6255dc40e684ff3c603ae7,master,897b9d354b850bbe1eb3af1fda0645d582a8f5e9,None,2015-09-15 19:43:59+00:00,None,2015-09-15 19:45:05+00:00,137,130,16,False,False,True,False,src/framemanager.cpp,src/framemanager.cpp,11,11,adc7c191-cdd1-11ea-81ee-482ae32cf5b4
7647eb86c6cbb7e03f6255dc40e684ff3c603ae7,master,897b9d354b850bbe1eb3af1fda0645d582a8f5e9,None,2015-09-15 19:43:59+00:00,None,2015-09-15 19:45:05+00:00,137,130,16,False,False,True,False,src/mainwidget.cpp,src/mainwidget.cpp,55,53,adc6892c-cdd1-11ea-96b1-482ae32cf5b4
7647eb86c6cbb7e03f6255dc40e684ff3c603ae7,master,897b9d354b850bbe1eb3af1fda0645d582a8f5e9,None,2015-09-15 19:43:59+00:00,None,2015-09-15 19:45:05+00:00,137,130,16,False,False,True,False,src/mainwindow.cpp,src/mainwindow.cpp,1,1,adcb0f10-cdd1-11ea-a48d-482ae32cf5b4
7647eb86c6cbb7e03f6255dc40e684ff3c603ae7,master,897b9d354b850bbe1eb3af1fda0645d582a8f5e9,None,2015-09-15 19:43:59+00:00,None,2015-09-15 19:45:05+00:00,137,130,16,False,False,True,False,src/notificationmanager.cpp,src/notificationmanager.cpp,2,2,adcb0efe-cdd1-11ea-9ad6-482ae32cf5b4
